fid,MC_ID,MC_name,C_ID,C_name,SCP_UID,layer,path,_count,_sum,_mean
,"2",Suelo,"5",Suelo 5,20231027_155858313919_163,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"6",Suelo 6,20231027_155926285966_357,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"7",Suelo 7,20231027_155944319172_263,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,12.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"8",Suelo 8,20231027_160008111425_165,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,14.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"9",Suelo 9,20231027_160033201737_450,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"10",Suelo 10,20231027_160111634489_486,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,11.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"11",Suelo 11,20231027_160147953105_901,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"16",Bosque antiguo 16,20231027_160250438415_741,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"17",Bosque antiguo 17,20231027_160314450747_535,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,13.000000000000000,4.000000000000000,0.307692307692308
,"2",Suelo,"12",Suelo 12,20231027_160345078708_244,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"18",Bosque antiguo 18,20231027_160509290983_597,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,2.000000000000000,0.200000000000000
,"2",Suelo,"13",Suelo 13,20231027_160540034187_822,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,12.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"14",Suelo 14,20231027_160603442443_372,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,5.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"15",Suelo 15,20231027_160719236185_125,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"19",Bosque antiguo 19,20231027_160816316648_795,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,1.000000000000000,0.250000000000000
,"1",Bosque antiguo,"20",Bosque antiguo 20,20231027_160912370642_632,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,8.000000000000000,4.000000000000000,0.500000000000000
,"3",Agua,"1",Agua 1,20231027_161153534229_471,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"2",Agua 2,20231027_161209660508_412,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,188.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"3",Agua 3,20231027_161224888072_995,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,5.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"4",Agua 4,20231027_161243174840_229,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,6.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"5",Agua 5,20231027_161302336079_509,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"6",Agua 6,20231027_161323892046_331,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,17.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"7",Agua 6,20231027_161343395287_290,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"8",Agua 8,20231027_161417716972_674,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,6.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"9",Agua 9,20231027_161440143761_744,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"3",Agua,"10",Agua 10,20231027_161504540049_383,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"1",Camino 1,20231027_161558086183_589,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"2",Camino 2,20231027_161639588525_725,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,2.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"3",Camino 3,20231027_161706275773_223,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,15.000000000000000,1.000000000000000,0.066666666666667
,"4",Camino,"4",Camino 4,20231027_161741498144_372,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,11.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"5",Camino 5,20231027_161805210328_900,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,15.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"16",Suelo 16,20231027_162234242884_752,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"17",Suelo 17,20231027_162301087382_670,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,1.000000000000000,0.100000000000000
,"2",Suelo,"18",Suelo 18,20231027_162324137631_520,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"19",Suelo 19,20231027_162344832287_299,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,6.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"20",Suelo 20,20231027_162419299818_584,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,27.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"21",Suelo 21,20231027_163124583835_432,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"22",Suelo 22,20231027_163158714547_357,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"23",Suelo 23,20231027_163228730027_970,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"24",Suelo 24,20231027_164153644543_272,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,8.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"25",Suelo 25,20231027_164249015552_524,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,8.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"26",Suelo 26,20231027_164324658307_445,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"27",Suelo 27,20231027_164529290658_266,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"28",Suelo 28,20231027_164559296314_153,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,10.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"29",Suelo 29,20231027_164632086750_438,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,8.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"30",Suelo 30,20231027_164813672180_846,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,8.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"21",Bosque antiguo 21,20231027_165337790127_510,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,21.000000000000000,1.000000000000000,0.047619047619048
,"2",Suelo,"31",Suelo 31,20231027_165727670289_766,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,5.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"6",Camino 6,20231027_170009102049_302,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,18.000000000000000,2.000000000000000,0.111111111111111
,"2",Suelo,"32",Suelo 32,20231027_170252844700_223,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,9.000000000000000,2.000000000000000,0.222222222222222
,"4",Camino,"7",Camino 7,20231027_170701523687_356,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,23.750000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"8",Camino 8,20231027_170727408417_642,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,5.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"9",Camino 9,20231027_170754403682_656,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,19.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"10",Camino 10,20231027_170858417565_456,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,15.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"33",Suelo 33,20231027_170939851883_773,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,13.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"11",Camino 11,20231027_171504859380_559,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"12",Camino 12,20231027_171618454101_685,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,2.000000000000000,1.000000000000000,0.500000000000000
,"4",Camino,"13",Camino 13,20231027_171823989898_195,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,6.000000000000000,1.000000000000000,0.166666666666667
,"4",Camino,"14",Camino 14,20231027_171944383264_922,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,24.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"15",Camino 15,20231027_172052852281_867,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,6.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"22",Bosque antiguo 22,20231027_172207975964_397,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"34",Suelo 34,20231027_172311270788_952,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,4.000000000000000,1.000000000000000,0.250000000000000
,"4",Camino,"16",Camino 16,20231027_172447349442_542,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,5.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"35",Suelo 35,20231027_172535145215_957,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,7.000000000000000,0.000000000000000,0.000000000000000
,"4",Camino,"17",Camino 17,20231027_172617511648_836,training_input_ir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_ir.shp,19.750000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"1",Bosque antiguo 1,20231028_170137198218_789,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,11.000000000000000,6.000000000000000,0.545454545454545
,"1",Bosque antiguo,"2",Bosque antiguo 2,20231028_170243561838_780,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,14.000000000000000,11.000000000000000,0.785714285714286
,"1",Bosque antiguo,"3",Bosque antiguo 3,20231028_170333236574_240,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,6.000000000000000,6.000000000000000,1.000000000000000
,"1",Bosque antiguo,"4",Bosque antiguo 4,20231028_170405115755_417,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,10.000000000000000,10.000000000000000,1.000000000000000
,"1",Bosque antiguo,"5",Bosque antiguo 5,20231028_170443412482_568,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,5.000000000000000,4.000000000000000,0.800000000000000
,"1",Bosque antiguo,"6",Bosque antiguo 6,20231028_170515642600_165,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,4.000000000000000,3.000000000000000,0.750000000000000
,"1",Bosque antiguo,"7",Bosque antiguo 6,20231028_170525290563_348,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,4.000000000000000,3.000000000000000,0.750000000000000
,"1",Bosque antiguo,"8",Bosque antiguo 8,20231028_170609922824_755,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,6.000000000000000,5.000000000000000,0.833333333333333
,"1",Bosque antiguo,"9",Bosque antiguo 9,20231028_170653823908_655,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,9.000000000000000,3.000000000000000,0.333333333333333
,"1",Bosque antiguo,"10",Bosque antiguo 9,20231028_170703628870_127,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,9.000000000000000,3.000000000000000,0.333333333333333
,"1",Bosque antiguo,"11",Bosque antiguo 11,20231028_170740783570_889,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,12.000000000000000,10.000000000000000,0.833333333333333
,"1",Bosque antiguo,"12",Bosque antiguo 12,20231028_170804468564_480,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,10.000000000000000,7.000000000000000,0.700000000000000
,"1",Bosque antiguo,"13",Bosque antiguo 13,20231028_170846662328_263,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,5.000000000000000,4.000000000000000,0.800000000000000
,"1",Bosque antiguo,"14",Bosque antiguo 14,20231028_170927108833_332,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,6.000000000000000,5.000000000000000,0.833333333333333
,"1",Bosque antiguo,"15",Bosque antiguo 15,20231028_171004526949_685,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,11.000000000000000,9.000000000000000,0.818181818181818
,"1",Bosque antiguo,"16",Bosque antiguo 16,20231028_171241485766_112,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,3.000000000000000,2.000000000000000,0.666666666666667
,"1",Bosque antiguo,"17",Bosque antiguo 17,20231028_171323580342_133,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,10.000000000000000,6.000000000000000,0.600000000000000
,"1",Bosque antiguo,"18",Bosque antiguo 18,20231028_171654972048_811,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,19.000000000000000,5.000000000000000,0.263157894736842
,"1",Bosque antiguo,"19",Bosque antiguo 19,20231028_171805558586_334,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,8.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"20",Bosque antiguo 20,20231028_172020112626_965,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,3.000000000000000,0.000000000000000,0.000000000000000
,"1",Bosque antiguo,"21",Bosque antiguo 21,20231028_172105799568_230,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,4.000000000000000,1.000000000000000,0.250000000000000
,"1",Bosque antiguo,"22",Bosque antiguo 22,20231028_172228473650_415,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,13.000000000000000,2.000000000000000,0.153846153846154
,"1",Bosque antiguo,"23",Bosque antiguo 23,20231028_172334147054_465,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,7.000000000000000,4.000000000000000,0.571428571428571
,"2",Suelo,"1",Suelo 1,20231028_172702688331_292,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,1455.000000000000000,44.000000000000000,0.030240549828179
,"2",Suelo,"2",Suelo 2,20231028_172743019012_380,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,64.000000000000000,1.000000000000000,0.015625000000000
,"2",Suelo,"3",Suelo 3,20231028_172852662210_425,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,98.000000000000000,13.000000000000000,0.132653061224490
,"2",Suelo,"4",Suelo 4,20231028_173259404618_118,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,60.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"5",Suelo 5,20231028_173340265044_917,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,74.000000000000000,2.000000000000000,0.027027027027027
,"2",Suelo,"6",Suelo 6,20231028_173413902351_166,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,86.000000000000000,1.000000000000000,0.011627906976744
,"2",Suelo,"7",Suelo 7,20231028_173434095016_313,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,61.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"8",Suelo 8,20231028_173502678706_292,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,60.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"9",Suelo 9,20231028_173537290076_709,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,62.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"10",Suelo 10,20231028_173626744003_765,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,60.000000000000000,2.000000000000000,0.033333333333333
,"2",Suelo,"11",Suelo 11,20231028_173654328216_847,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,1507.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"12",Suelo 12,20231028_173741608560_886,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,127.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"13",Suelo 13,20231028_173833984011_545,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,116.000000000000000,0.000000000000000,0.000000000000000
,"2",Suelo,"14",Suelo 14,20231028_173910092701_823,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,1765.000000000000000,13.000000000000000,0.007365439093484
,"2",Suelo,"15",Suelo 15,20231028_174118630528_113,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,63.000000000000000,4.000000000000000,0.063492063492063
,"2",Suelo,"16",Suelo 16,20231028_174158910853_751,training_input_swir_surviejo,/Volumes/UNIVERSIDAD/TESIS/CLASIFICACION/Clasificacion_SCP/SUR VIEJO/training/shape/training_input_swir.shp,76.000000000000000,1.000000000000000,0.013157894736842
